gameid,homeTeam,homeId,awayTeam,awayId,preShotsHome,preHitsHome,prePenaltiesHome,preShotsAway,preHitsAway,prePenaltiesAway,preShotsTotal,preHitsTotal,prePenaltiesTotal,fightTime,player1Id,player1Name,player2Id,player2Name,postShotsHome,postHitsHome,postPenaltiesHome,postShotsAway,postHitsAway,postPenaltiesAway,postShotsTotal,postHitsTotal,postPenaltiesTotal
2018020159,Los Angeles Kings,26,New York Rangers,3,45.99,39.42,0.0,13.14,45.99,0.0,59.12,85.4,0.0,09:22,8471657.0,Cody McLeod,8475160.0,Kyle Clifford,34.36,21.33,4.74,23.7,15.4,4.74,58.06,36.73,9.48
2018020163,Vegas Golden Knights,54,Ottawa Senators,9,58.13,54.25,0.0,19.38,27.13,7.75,77.5,81.38,7.75,15:29,8475750.0,Jon Merrill,8474697.0,Mark Borowiecki,43.48,28.13,5.12,17.9,15.35,7.67,61.39,43.48,12.79
2018020172,Tampa Bay Lightning,14,New Jersey Devils,1,41.26,38.68,3.87,28.37,27.08,3.87,69.63,65.76,7.74,46:32,8479291.0,Kevin Rooney,8476975.0,Cedric Paquette,17.82,13.37,4.46,22.28,40.1,0.0,40.1,53.47,4.46
2018020184,Detroit Red Wings,17,New Jersey Devils,1,30.68,33.75,3.07,21.47,21.47,3.07,52.15,55.22,6.14,39:14,8476822.0,Luke Glendening,8477509.0,Mirco Mueller,20.22,8.67,8.67,31.78,17.34,11.56,52.01,26.0,20.22
2018020187,Calgary Flames,20,Colorado Avalanche,21,37.42,11.39,1.63,16.27,34.16,3.25,53.68,45.55,4.88,36:53,8474013.0,Ian Cole,8477935.0,Sam Bennett,20.76,12.98,10.38,28.55,28.55,5.19,49.32,41.53,15.57
2018020192,Winnipeg Jets,52,Florida Panthers,13,24.27,15.6,5.2,27.73,22.53,1.73,52.0,38.13,6.93,34:37,8477962.0,Brendan Lemieux,8477346.0,MacKenzie Weegar,42.55,11.82,4.73,14.18,11.82,7.09,56.73,23.64,11.82
2018020205,Los Angeles Kings,26,Columbus Blue Jackets,29,28.05,32.73,4.68,9.35,9.35,4.68,37.4,42.08,9.35,13:36,8470602.0,Dion Phaneuf,8473422.0,Nick Foligno,24.57,24.57,5.17,31.03,19.4,6.47,55.6,43.97,11.64
2018020227,Boston Bruins,6,Vancouver Canucks,23,22.87,23.91,5.2,22.87,15.59,6.24,45.74,39.5,11.44,57:48,8475423.0,Darren Archibald,8476792.0,Torey Krug,27.27,0.0,81.82,81.82,0.0,0.0,109.09,0.0,81.82
2018020228,Florida Panthers,13,Edmonton Oilers,22,31.15,5.19,5.19,25.96,15.57,2.6,57.1,20.76,7.79,23:18,8475178.0,Zack Kassian,8471426.0,Troy Brouwer,27.79,16.35,3.27,26.16,27.79,4.9,53.95,44.14,8.17
2018020231,Ottawa Senators,9,Vegas Golden Knights,54,22.49,32.13,3.21,36.95,32.13,3.21,59.44,64.26,6.43,37:28,8474697.0,Mark Borowiecki,8471817.0,Ryan Reaves,34.62,23.96,0.0,37.28,21.3,2.66,71.89,45.27,2.66
2018020241,Anaheim Ducks,24,Minnesota Wild,30,15.38,35.9,5.13,66.67,15.38,0.0,82.05,51.28,5.13,11:48,8475220.0,Marcus Foligno,8474568.0,Luke Schenn,21.16,34.85,3.73,31.12,14.94,2.49,52.28,49.79,6.22
2018020251,Columbus Blue Jackets,29,New York Rangers,3,27.52,27.52,2.39,15.55,21.54,2.39,43.07,49.05,4.79,50:15,8477950.0,Tony DeAngelo,8474062.0,Riley Nash,28.24,6.05,2.02,8.07,8.07,0.0,36.3,14.12,2.02
2018020260,New York Rangers,3,Vancouver Canucks,23,19.79,32.16,2.47,22.27,19.79,4.95,42.06,51.96,7.42,24:18,8471657.0,Cody McLeod,8475423.0,Darren Archibald,28.57,16.81,5.04,26.89,16.81,8.4,55.46,33.61,13.45
2018020262,Dallas Stars,25,Columbus Blue Jackets,29,26.41,26.41,0.0,26.41,8.8,8.8,52.81,35.21,8.8,07:13,8473994.0,Jamie Benn,8476981.0,Josh Anderson,26.14,25.01,4.55,26.14,15.91,5.68,52.29,40.92,10.23
2018020263,Anaheim Ducks,24,Nashville Predators,18,32.38,10.79,7.2,26.99,19.79,3.6,59.37,30.58,10.79,33:25,8476312.0,Josh Manson,8474736.0,Zac Rinaldo,16.74,0.0,3.86,27.05,7.73,1.29,43.79,7.73,5.15
2018020269,Minnesota Wild,30,Washington Capitals,15,16.9,22.54,3.76,35.68,5.63,3.76,52.58,28.17,7.51,31:58,8476880.0,Tom Wilson,8475220.0,Marcus Foligno,36.39,19.26,4.28,19.26,12.84,10.7,55.65,32.1,14.98
2018020281,Ottawa Senators,9,Detroit Red Wings,17,26.18,13.09,0.0,13.09,39.27,0.0,39.27,52.36,0.0,04:38,8471716.0,Justin Abdelkader,8480801.0,Brady Tkachuk,34.68,11.92,5.42,35.76,29.26,5.42,70.44,41.18,10.84
2018020286,Dallas Stars,25,Boston Bruins,6,30.05,34.67,8.09,25.43,25.43,11.56,55.47,60.1,19.65,51:55,8477365.0,Connor Clifton,8469455.0,Jason Spezza,62.18,18.65,6.22,6.22,6.22,0.0,68.39,24.87,6.22
2018020301,Calgary Flames,20,Edmonton Oilers,22,19.89,19.89,0.0,39.78,19.89,19.89,59.67,39.78,19.89,03:09,8477935.0,Sam Bennett,8477498.0,Darnell Nurse,33.77,17.94,4.22,23.22,21.11,10.55,56.99,39.05,14.78
2018020310,Pittsburgh Penguins,5,Buffalo Sabres,7,42.77,42.77,3.56,24.95,21.39,3.56,67.72,64.16,7.13,16:50,8476931.0,Jake McCabe,8475772.0,Riley Sheahan,32.79,46.45,4.1,38.25,30.06,2.73,71.04,76.51,6.83
2018020311,Montréal Canadiens,8,Washington Capitals,15,46.77,23.39,1.56,23.39,26.5,6.24,70.16,49.89,7.8,38:48,8477503.0,Max Domi,8475200.0,Dmitry Orlov,24.23,12.11,4.85,33.92,24.23,2.42,58.14,36.34,7.27
2018020316,Vancouver Canucks,23,Winnipeg Jets,52,21.95,25.94,5.99,53.88,21.95,3.99,75.83,47.89,9.98,30:06,8479293.0,Brandon Tanev,8474849.0,Antoine Roussel,22.07,22.07,8.03,32.11,12.04,2.01,54.18,34.11,10.03
2018020320,New York Rangers,3,New York Islanders,2,22.35,22.35,2.03,24.38,44.7,2.03,46.73,67.04,4.06,29:32,8477527.0,Ross Johnston,8471657.0,Cody McLeod,21.66,25.6,3.94,33.48,31.51,5.91,55.14,57.11,9.85
2018020318,Buffalo Sabres,7,Philadelphia Flyers,4,24.16,15.1,0.0,21.14,30.2,3.02,45.3,45.3,3.02,19:55,8475728.0,Johan Larsson,8476872.0,Scott Laughton,11.98,35.93,1.5,23.95,16.47,4.49,35.93,52.39,5.99
2018020332,Philadelphia Flyers,4,New York Rangers,3,46.36,36.28,2.02,28.22,20.16,0.0,74.58,56.44,2.02,29:52,8476458.0,Ryan Strome,8478439.0,Travis Konecny,37.83,15.93,5.97,33.85,23.89,1.99,71.68,39.82,7.96
2018020343,St. Louis Blues,19,Nashville Predators,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:02,8474034.0,Pat Maroon,8475766.0,Austin Watson,28.02,29.02,5.0,26.01,24.01,6.0,54.03,53.03,11.01
2018020343,St. Louis Blues,19,Nashville Predators,18,50.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,100.0,01:15,8475170.0,Brayden Schenn,8477451.0,Ryan Hartman,27.57,29.62,4.09,26.55,24.51,5.11,54.13,54.13,9.19
2018020351,Florida Panthers,13,Chicago Blackhawks,16,55.1,9.18,0.0,36.73,0.0,9.18,91.84,9.18,9.18,06:58,8471426.0,Troy Brouwer,8475430.0,Brandon Manning,30.23,25.91,2.16,34.55,14.04,3.24,64.79,39.95,5.4
2018020352,New York Islanders,2,Carolina Hurricanes,12,16.77,23.95,4.79,19.16,40.72,2.4,35.93,64.67,7.19,25:11,8476953.0,Trevor Carrick,8477527.0,Ross Johnston,13.79,27.57,3.45,31.02,24.13,0.0,44.81,51.7,3.45
2018020354,St. Louis Blues,19,Winnipeg Jets,52,14.36,43.07,7.18,32.3,14.36,3.59,46.66,57.43,10.77,33:30,8476441.0,Joel Edmundson,8474574.0,Tyler Myers,33.96,22.64,4.53,22.64,11.32,6.79,56.6,33.96,11.32
2018020368,Philadelphia Flyers,4,Ottawa Senators,9,11.65,46.6,0.0,34.95,34.95,0.0,46.6,81.55,0.0,05:13,8474668.0,Dale Weise,8477433.0,Ben Harpur,36.14,16.43,3.29,18.62,16.43,1.1,54.76,32.86,4.38
2018020393,Colorado Avalanche,21,St. Louis Blues,19,47.79,15.93,0.0,23.89,31.86,7.96,71.68,47.79,7.96,07:59,8474013.0,Ian Cole,8478407.0,Vince Dunn,23.51,20.16,5.6,34.71,12.32,5.6,58.23,32.47,11.2
2018020395,Ottawa Senators,9,San Jose Sharks,28,18.22,33.84,0.0,20.82,15.62,0.0,39.05,49.46,0.0,23:06,8475834.0,Marcus Sorensen,8473992.0,Justin Falk,22.76,21.14,6.5,45.53,16.26,3.25,68.29,37.4,9.76
2018020397,Boston Bruins,6,Detroit Red Wings,17,29.23,18.91,3.44,29.23,29.23,5.16,58.45,48.14,8.6,35:08,8474722.0,Luke Witkowski,8475807.0,Joakim Nordstrom,50.67,24.13,9.65,14.48,12.06,9.65,65.15,36.19,19.3
2018020402,Pittsburgh Penguins,5,Philadelphia Flyers,4,69.23,69.23,0.0,0.0,0.0,0.0,69.23,69.23,0.0,01:54,8476467.0,Jamie Oleksiak,8474190.0,Wayne Simmonds,28.92,38.21,4.13,22.72,37.18,3.1,51.64,75.39,7.23
2018020404,Nashville Predators,18,Chicago Blackhawks,16,24.66,41.1,0.0,8.22,8.22,8.22,32.88,49.32,8.22,07:18,8475625.0,Matt Irwin,8479337.0,Alex DeBrincat,25.05,9.11,2.28,20.49,5.69,6.83,45.54,14.8,9.11
2018020404,Nashville Predators,18,Chicago Blackhawks,16,24.66,41.1,16.44,8.22,8.22,41.1,32.88,49.32,57.53,07:18,8470281.0,Duncan Keith,8476447.0,Miikka Salomaki,25.5,9.27,1.16,20.86,5.8,1.16,46.36,15.07,2.32
2018020410,Detroit Red Wings,17,Colorado Avalanche,21,27.27,21.53,1.44,27.27,20.1,2.87,54.55,41.63,4.31,41:51,8474013.0,Ian Cole,8477479.0,Tyler Bertuzzi,16.53,36.36,6.61,26.45,19.83,3.31,42.98,56.2,9.92
2018020410,Detroit Red Wings,17,Colorado Avalanche,21,25.58,21.54,2.69,28.27,20.19,4.04,53.85,41.74,6.73,44:38,8477511.0,Anthony Mantha,8475747.0,Patrik Nemeth,19.52,39.05,0.0,23.43,19.52,3.9,42.95,58.57,3.9
2018020411,Chicago Blackhawks,16,Calgary Flames,20,21.69,17.62,5.42,36.6,21.69,6.78,58.28,39.31,12.2,44:22,8475430.0,Brandon Manning,8477903.0,Garnet Hathaway,23.03,15.35,7.68,42.22,19.19,3.84,65.25,34.54,11.51
2018020415,Dallas Stars,25,Edmonton Oilers,22,18.44,27.05,1.23,27.05,20.9,3.69,45.49,47.95,4.92,49:01,8477498.0,Darnell Nurse,8476913.0,Devin Shore,32.78,5.46,27.31,32.78,38.24,10.93,65.55,43.7,38.24
2018020421,Montréal Canadiens,8,Ottawa Senators,9,40.17,31.9,5.91,28.36,21.27,4.73,68.53,53.17,10.63,50:50,8476967.0,Brett Kulak,8476288.0,Ryan Dzingel,13.09,39.27,0.0,26.18,13.09,6.55,39.27,52.36,6.55
2018020427,Anaheim Ducks,24,Chicago Blackhawks,16,35.64,35.64,0.0,0.0,71.29,0.0,35.64,106.93,0.0,01:47,8477401.0,John Hayden,8477009.0,Jake Dotchin,27.83,30.92,4.12,25.77,27.83,1.03,53.59,58.75,5.15
2018020435,Calgary Flames,20,Minnesota Wild,30,18.22,13.16,6.07,30.36,17.21,3.04,48.58,30.36,9.11,59:17,8479066.0,Ryan Lomberg,8476856.0,Matt Dumba,0.0,0.0,83.72,83.72,0.0,0.0,83.72,0.0,83.72
2018020443,Anaheim Ducks,24,Carolina Hurricanes,12,18.38,34.71,5.1,32.67,28.59,6.13,51.05,63.3,11.23,58:46,8470612.0,Ryan Getzlaf,8475753.0,Justin Faulk,0.0,97.3,97.3,0.0,0.0,97.3,0.0,97.3,194.59
2018020444,Buffalo Sabres,7,Philadelphia Flyers,4,28.32,11.13,2.02,34.39,17.2,1.01,62.71,28.32,3.03,59:21,8476470.0,Nathan Beaulieu,8475462.0,Radko Gudas,0.0,0.0,92.31,92.31,0.0,184.62,92.31,0.0,276.92
2018020446,Boston Bruins,6,Toronto Maple Leafs,10,27.8,26.06,5.21,31.27,27.8,8.69,59.07,53.86,13.9,34:32,8475172.0,Nazem Kadri,8478443.0,Brandon Carlo,23.56,21.2,18.85,25.92,11.78,9.42,49.48,32.98,28.27
2018020446,Boston Bruins,6,Toronto Maple Leafs,10,26.46,25.26,6.01,28.87,24.06,8.42,55.33,49.32,14.43,49:53,8475786.0,Zach Hyman,8476891.0,Matt Grzelcyk,23.72,17.79,35.58,29.65,5.93,11.86,53.38,23.72,47.45
2018020446,Boston Bruins,6,Toronto Maple Leafs,10,25.92,27.1,11.78,28.28,23.57,10.61,54.21,50.67,22.39,50:55,8475780.0,Chris Wagner,8468493.0,Ron Hainsey,26.42,6.61,0.0,33.03,6.61,6.61,59.45,13.21,6.61
2018020448,Detroit Red Wings,17,New York Islanders,2,13.01,35.77,3.25,19.51,32.52,0.0,32.52,68.29,3.25,18:39,8474573.0,Josh Bailey,8477946.0,Dylan Larkin,27.57,17.41,8.71,14.51,20.31,7.26,42.08,37.73,15.96
2018020448,Detroit Red Wings,17,New York Islanders,2,16.29,30.77,9.05,19.91,25.34,3.62,36.2,56.11,12.67,33:36,8471716.0,Justin Abdelkader,8470187.0,Johnny Boychuk,31.82,13.64,2.27,11.36,22.73,9.09,43.18,36.36,11.36
2018020456,Ottawa Senators,9,Boston Bruins,6,26.88,33.6,0.0,40.32,26.88,4.48,67.21,60.49,4.48,26:51,8476374.0,Sean Kuraly,8477433.0,Ben Harpur,24.82,18.2,8.27,39.71,39.71,1.65,64.52,57.9,9.93
2018020459,Edmonton Oilers,22,Calgary Flames,20,39.3,51.09,0.0,35.37,51.09,3.93,74.67,102.18,3.93,15:21,8474061.0,Anthony Peluso,8473473.0,Milan Lucic,25.53,25.53,4.03,20.16,20.16,5.38,45.69,45.69,9.41
2018020463,Tampa Bay Lightning,14,New York Rangers,3,32.58,27.15,1.09,19.55,31.49,6.52,52.13,58.64,7.6,55:17,8478416.0,Erik Cernak,8473492.0,Matt Beleskey,0.0,0.0,0.0,63.6,0.0,12.72,63.6,0.0,12.72
2018020466,Buffalo Sabres,7,Los Angeles Kings,26,37.15,15.92,5.31,30.52,27.87,7.96,67.67,43.79,13.27,45:44,8474567.0,Zach Bogosian,8470775.0,Nate Thompson,55.96,22.38,0.0,11.19,11.19,11.19,67.15,33.58,11.19
2018020472,Minnesota Wild,30,Montréal Canadiens,8,18.88,24.02,1.72,27.45,20.59,1.72,46.33,44.61,3.43,35:12,8475235.0,Nicolas Deslauriers,8476372.0,Nick Seeler,33.87,7.26,4.84,31.45,16.94,12.1,65.32,24.19,16.94
2018020474,Colorado Avalanche,21,Edmonton Oilers,22,34.97,13.27,4.82,24.12,21.71,6.03,59.1,34.97,10.85,49:46,8476988.0,Matt Benning,8474685.0,Matt Calvert,58.63,17.59,5.86,0.0,29.32,5.86,58.63,46.91,11.73
2018020488,New York Rangers,3,Arizona Coyotes,53,22.83,39.13,3.26,29.35,22.83,6.52,52.17,61.96,9.78,19:11,8476393.0,Nick Cousins,8474090.0,Brendan Smith,26.5,14.57,7.95,27.82,18.55,7.95,54.32,33.12,15.9
2018020488,New York Rangers,3,Arizona Coyotes,53,24.63,34.89,6.16,28.73,26.68,8.21,53.36,61.57,14.37,29:14,8480145.0,Neal Pionk,8478432.0,Christian Fischer,25.54,10.22,5.11,27.25,13.62,8.51,52.79,23.84,13.62
2018020490,Detroit Red Wings,17,Ottawa Senators,9,35.73,24.57,2.23,22.33,26.8,2.23,58.06,51.36,4.47,26:52,8477433.0,Ben Harpur,8479992.0,Michael Rasmussen,18.11,12.68,5.43,32.6,12.68,1.81,50.7,25.35,7.24
2018020492,St. Louis Blues,19,Colorado Avalanche,21,30.61,12.24,0.0,36.73,18.37,0.0,67.35,30.61,0.0,10:00,8475170.0,Brayden Schenn,8477456.0,J.T. Compher,21.89,17.28,5.76,38.02,16.13,4.61,59.9,33.41,10.37
2018020495,Minnesota Wild,30,Calgary Flames,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:40,8479314.0,Matthew Tkachuk,8476856.0,Matt Dumba,34.38,10.11,6.07,24.27,13.15,6.07,58.65,23.26,12.13
2018020495,Minnesota Wild,30,Calgary Flames,20,33.24,6.65,3.32,16.62,19.94,9.97,49.86,26.59,13.3,18:03,8468611.0,Matt Hendricks,8470966.0,Mark Giordano,34.33,11.44,5.72,27.18,10.01,5.72,61.5,21.45,11.44
2018020495,Minnesota Wild,30,Calgary Flames,20,32.52,6.5,6.5,16.26,19.51,13.01,48.78,26.02,19.51,18:27,8477935.0,Sam Bennett,8470600.0,Ryan Suter,34.66,11.55,5.78,27.44,10.11,2.89,62.09,21.66,8.66
2018020515,Ottawa Senators,9,Nashville Predators,18,20.67,22.55,5.64,35.7,22.55,3.76,56.37,45.09,9.39,32:05,8474068.0,Kyle Turris,8471676.0,Bobby Ryan,16.98,23.35,6.37,25.47,31.84,2.12,42.45,55.19,8.49
2018020517,Buffalo Sabres,7,Florida Panthers,13,29.3,12.21,3.66,29.3,21.97,3.66,58.6,34.18,7.32,49:12,8476878.0,Zemgus Girgensons,8474230.0,Micheal Haley,33.33,5.56,0.0,38.89,11.11,5.56,72.22,16.67,5.56
2018020521,Minnesota Wild,30,San Jose Sharks,28,35.93,21.56,0.0,16.77,11.98,0.0,52.69,33.53,0.0,25:05,8478414.0,Timo Meier,8474688.0,Greg Pateryn,18.9,20.62,3.44,24.06,8.59,0.0,42.96,29.21,3.44
2018020525,Arizona Coyotes,53,New York Islanders,2,28.45,38.4,1.42,34.14,27.02,1.42,62.58,65.43,2.84,42:15,8478474.0,Lawson Crouse,8476429.0,Scott Mayfield,54.08,3.38,3.38,16.9,37.18,10.14,70.99,40.56,13.52
2018020526,Vancouver Canucks,23,Tampa Bay Lightning,14,45.28,20.75,3.77,22.64,22.64,7.55,67.92,43.4,11.32,31:49,8476826.0,Yanni Gourde,8474849.0,Antoine Roussel,25.55,17.03,12.77,42.58,27.68,12.77,68.13,44.71,25.55
2018020526,Vancouver Canucks,23,Tampa Bay Lightning,14,41.34,18.38,10.72,29.09,24.5,13.78,70.44,42.88,24.5,39:11,8477018.0,Ben Hutton,8476975.0,Cedric Paquette,25.94,20.18,0.0,37.47,25.94,5.76,63.41,46.12,5.76
2018020528,Washington Capitals,15,Pittsburgh Penguins,5,0.0,144.0,0.0,0.0,144.0,0.0,0.0,288.0,0.0,00:55,8476880.0,Tom Wilson,8476467.0,Jamie Oleksiak,31.48,22.34,5.08,28.43,21.33,7.11,59.92,43.67,12.19
2018020535,Columbus Blue Jackets,29,New Jersey Devils,1,34.58,27.67,0.0,17.29,24.21,3.46,51.87,51.87,3.46,17:45,8471273.0,Brandon Dubinsky,8478881.0,Brett Seney,36.92,9.94,2.84,34.08,21.3,7.1,71.01,31.24,9.94
2018020541,San Jose Sharks,28,Winnipeg Jets,52,54.96,0.0,13.74,41.22,13.74,13.74,96.18,13.74,27.48,04:22,8476624.0,Barclay Goodrow,8477962.0,Brendan Lemieux,39.9,14.02,2.16,18.33,16.18,4.31,58.24,30.2,6.47
2018020546,Philadelphia Flyers,4,Columbus Blue Jackets,29,15.47,36.1,0.0,15.47,46.42,0.0,30.95,82.52,0.0,12:06,8475462.0,Radko Gudas,8471273.0,Brandon Dubinsky,38.83,21.29,3.76,15.03,16.28,8.77,53.86,37.58,12.53
2018020555,Arizona Coyotes,53,Colorado Avalanche,21,31.03,18.39,4.6,25.29,31.03,2.3,56.32,49.43,6.9,52:25,8478474.0,Lawson Crouse,8476455.0,Gabriel Landeskog,47.47,31.65,0.0,15.82,7.91,7.91,63.3,39.56,7.91
2018020556,Minnesota Wild,30,Dallas Stars,25,27.68,33.21,5.54,22.14,36.9,1.85,49.82,70.12,7.38,32:31,8479316.0,Luke Kunin,8471392.0,Roman Polak,27.85,16.71,1.86,24.14,9.28,7.43,51.99,25.99,9.28
2018020571,Tampa Bay Lightning,14,Philadelphia Flyers,4,42.97,30.69,3.07,30.69,21.48,3.07,73.66,52.17,6.14,19:33,8478519.0,Anthony Cirelli,8479974.0,Nolan Patrick,25.03,8.83,2.94,26.5,14.72,5.89,51.53,23.56,8.83
2018020580,Florida Panthers,13,Montréal Canadiens,8,20.82,20.82,3.12,23.94,28.1,3.12,44.75,48.92,6.24,57:39,8476479.0,Phillip Danault,8477932.0,Aaron Ekblad,76.6,0.0,25.53,0.0,25.53,0.0,76.6,25.53,25.53
2018020581,New York Islanders,2,Ottawa Senators,9,33.41,20.25,1.01,24.3,24.3,1.01,57.71,44.54,2.02,59:30,8474709.0,Matt Martin,8474697.0,Mark Borowiecki,0.0,0.0,480.0,0.0,0.0,600.0,0.0,0.0,1080.0
2018020581,New York Islanders,2,Ottawa Senators,9,33.09,20.06,2.01,24.07,24.07,2.01,57.16,44.12,4.01,59:50,8477527.0,Ross Johnston,8478868.0,Christian Jaros,0.0,0.0,1080.0,0.0,0.0,1440.0,0.0,0.0,2520.0
2018020581,New York Islanders,2,Ottawa Senators,9,33.09,20.06,4.01,24.07,24.07,3.01,57.16,44.12,7.02,60:00,8477433.0,Ben Harpur,8476429.0,Scott Mayfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018020589,Ottawa Senators,9,Washington Capitals,15,21.79,19.37,0.0,21.79,26.63,2.42,43.58,46.0,2.42,24:55,8477474.0,Madison Bowey,8480801.0,Brady Tkachuk,37.62,22.23,6.84,20.52,18.81,3.42,58.15,41.05,10.26
2018020589,Ottawa Senators,9,Washington Capitals,15,23.67,23.67,5.07,21.98,25.36,5.07,45.66,49.04,10.15,35:36,8474250.0,Zack Smith,8477343.0,Tyler Lewington,41.8,17.21,0.0,19.67,17.21,2.46,61.48,34.43,2.46
2018020592,St. Louis Blues,19,Pittsburgh Penguins,5,27.85,29.25,5.57,20.89,11.14,1.39,48.74,40.39,6.96,43:05,8476441.0,Joel Edmundson,8479944.0,Zach Aston-Reese,35.47,14.19,0.0,31.92,14.19,7.09,67.39,28.37,7.09
2018020604,Columbus Blue Jackets,29,Ottawa Senators,9,22.97,29.87,0.0,20.68,25.27,0.0,43.65,55.14,0.0,26:10,8474697.0,Mark Borowiecki,8476981.0,Josh Anderson,39.01,17.73,8.87,23.05,3.55,5.32,62.07,21.28,14.19
2018020609,Calgary Flames,20,San Jose Sharks,28,19.13,19.13,6.04,28.2,18.13,6.04,47.33,37.26,12.08,59:37,8477935.0,Sam Bennett,8476624.0,Barclay Goodrow,0.0,0.0,156.52,0.0,0.0,469.57,0.0,0.0,626.09
2018020615,Ottawa Senators,9,Vancouver Canucks,23,15.52,31.03,5.17,72.41,51.72,0.0,87.93,82.76,5.17,11:40,8477433.0,Ben Harpur,8477213.0,Tim Schaller,32.42,19.21,4.8,32.42,16.81,4.8,64.84,36.02,9.61
2018020627,St. Louis Blues,19,Washington Capitals,15,38.3,5.47,5.47,32.83,10.94,2.74,71.12,16.41,8.21,22:13,8476880.0,Tom Wilson,8474145.0,Robert Bortuzzo,36.52,19.06,6.35,17.47,19.06,6.35,53.99,38.11,12.7
2018020630,Detroit Red Wings,17,Nashville Predators,18,0.0,0.0,0.0,0.0,102.86,0.0,0.0,102.86,0.0,01:35,8475766.0,Austin Watson,8474722.0,Luke Witkowski,33.33,23.81,4.76,25.71,15.24,2.86,59.05,39.05,7.62
2018020645,Arizona Coyotes,53,New York Rangers,3,45.96,32.83,0.0,19.7,56.9,2.19,65.65,89.73,2.19,27:30,8480145.0,Neal Pionk,8476326.0,Josh Archibald,25.85,12.92,3.69,25.85,27.69,3.69,51.69,40.62,7.38
2018020654,Montréal Canadiens,8,Minnesota Wild,30,0.0,97.3,24.32,24.32,48.65,0.0,24.32,145.95,24.32,02:28,8476372.0,Nick Seeler,8475844.0,Kenny Agostino,33.37,25.03,5.21,23.99,18.77,6.26,57.36,43.8,11.47
2018020660,Pittsburgh Penguins,5,Florida Panthers,13,21.09,27.58,4.87,45.43,37.31,6.49,66.52,64.89,11.36,37:02,8477346.0,MacKenzie Weegar,8477969.0,Marcus Pettersson,33.96,26.12,10.45,20.9,36.57,5.22,54.86,62.7,15.67
2018020660,Pittsburgh Penguins,5,Florida Panthers,13,23.59,31.45,6.55,41.94,39.32,6.55,65.53,70.77,13.11,45:49,8479944.0,Zach Aston-Reese,8474098.0,Colton Sceviour,33.84,12.69,4.23,16.92,29.61,8.46,50.76,42.3,12.69
2018020661,Washington Capitals,15,Philadelphia Flyers,4,18.54,14.26,2.85,35.66,28.53,2.85,54.2,42.79,5.71,42:04,8475462.0,Radko Gudas,8475758.0,Devante Smith-Pelly,23.42,16.73,13.38,40.15,10.04,10.04,63.57,26.77,23.42
2018020666,Vegas Golden Knights,54,New York Rangers,3,32.66,18.46,0.0,22.72,29.82,5.68,55.38,48.28,5.68,42:20,8471717.0,Adam McQuaid,8471817.0,Ryan Reaves,13.58,13.58,10.19,37.36,16.98,0.0,50.94,30.57,10.19
2018020673,New York Rangers,3,New York Islanders,2,7.88,31.51,0.0,15.75,63.02,7.88,23.63,94.53,7.88,07:41,8471657.0,Cody McLeod,8474709.0,Matt Martin,29.82,37.85,4.59,16.06,32.11,4.59,45.87,69.96,9.17
2018020698,Los Angeles Kings,26,Pittsburgh Penguins,5,24.99,23.06,0.0,26.91,21.14,3.84,51.9,44.21,3.84,31:13,8477969.0,Marcus Pettersson,8479644.0,Matt Luff,14.59,10.42,10.42,50.03,18.76,2.08,64.62,29.18,12.51
2018020699,Carolina Hurricanes,12,Nashville Predators,18,52.07,7.44,7.44,7.44,7.44,7.44,59.5,14.88,14.88,08:19,8475907.0,Micheal Ferland,8475766.0,Austin Watson,24.38,17.41,4.64,22.06,16.25,4.64,46.44,33.67,9.29
2018020703,Vancouver Canucks,23,Florida Panthers,13,37.75,61.77,3.43,24.02,13.73,3.43,61.77,75.5,6.86,17:31,8474230.0,Micheal Haley,8475790.0,Erik Gudbranson,28.25,22.6,4.24,22.6,19.77,4.24,50.84,42.37,8.47
2018020707,New Jersey Devils,1,Chicago Blackhawks,16,33.14,21.09,4.02,27.11,10.04,2.01,60.25,31.13,6.03,59:45,8479465.0,Drake Caggiula,8473933.0,Ben Lovejoy,0.0,0.0,720.0,0.0,0.0,480.0,0.0,0.0,1200.0
2018020705,Boston Bruins,6,Montréal Canadiens,8,33.44,18.58,3.72,14.86,44.58,7.43,48.3,63.16,11.15,16:10,8476191.0,Kevan Miller,8475235.0,Nicolas Deslauriers,43.55,24.5,1.36,20.42,23.14,5.44,63.97,47.64,6.81
2018020716,Nashville Predators,18,Washington Capitals,15,18.3,16.64,3.33,28.28,24.95,1.66,46.58,41.59,4.99,36:08,8476880.0,Tom Wilson,8475766.0,Austin Watson,27.65,5.03,5.03,22.63,30.17,15.08,50.28,35.2,20.11
2018020726,Boston Bruins,6,St. Louis Blues,19,27.53,13.77,3.44,20.65,51.63,0.0,48.18,65.39,3.44,17:30,8465009.0,Zdeno Chara,8474034.0,Pat Maroon,19.76,26.82,2.82,31.06,19.76,4.24,50.82,46.59,7.06
